搜索关键词,监测品牌,搜索排名,笔记ID,笔记类型,笔记标题,笔记描述,笔记URL,作者ID,作者昵称,笔记最后更新时间,点赞数,收藏数,评论数,分享数,品牌情感倾向,品牌高频词,数据采集时间
缕灵,Living Proof,83,68352e1c000000002002b124,video,🆘控油逆天！！堪称油头拆迁！,"能搞定不是一般油的超大油头！
洗完第二天就油的可以试试！
控油力好绝！！livingproof专为油头研发
里面添加了蠕虫叉红藻提取物等
用黑科技让油腻没有翻身之地！
洗完头发清爽无比！！特别舒服🤭
能保持两三天，头顶还是清清爽爽！
	
活动[购物车R]2折捡漏！
官网一直是580💰！
巨大家庭装能用巨巨巨久！
非常建议夏天油头姐妹人手一瓶！
	
#油头洗发水[话题]# #防脱控油洗发水[话题]# #洗发水控油蓬松[话题]# #livingproof洗发水[话题]# #livingproof[话题]# #缕灵丰盈蓬松洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]# #无硅油洗发水[话题]# #洗发水红榜[话题]#",https://www.xiaohongshu.com/explore/68352e1c000000002002b124?xsec_token=ABoL6_A0iBnYBB-ook8n9-6L5P740hsfDQpBFU57w_sz4=&xsec_source=pc_search,62790ce6000000001501745f,bellaaaa,2025-05-27T11:14:36+00:00,1.0,0.0,3.0,2.0,正向,"控油力好, 清爽无比, 特别舒服, 清清爽爽",2025-06-07T20:52:35.022939+00:00
缕灵,Living Proof,84,68413e1c0000000022007ea7,normal,不洗头的底气 全靠这瓶本命精华,"晚上刚洗的头di2️⃣天起床就油了😶‍🌫️
这噂嘟是本大油头的真实写照
特别是现在夏天一到
头发就像被5 0 2粘在头皮上
油光发亮还塌成贴头皮星人
显得整个人邋里邋遢的 我是真的会谢🥀
来来回回也试过好多洗发水了
愣是没一个能支棱起来的
还好后面让我遇到了缕灵的头皮tiao理维稳精华
整个一给我妥妥拿捏住了
它能很好的清理掉堵塞头皮mao囊的油脂，调节头皮小菌🦠群，同时减少油脂分泌
已经不是洗不洗干净的问题了
是那种头皮会hu吸的爽感噂嘟太哇塞了
洗完头吹完发根像打了气一样嘭起来
发缝都被蓬松头发盖住了！
是自带层次感的高颅顶造型吖～✌️
而且不用天天洗头！自信撩发的感觉噂嘟就是奈斯！！
#缕灵[话题]#   #livingproof[话题]#   #头皮精华[话题]#   #头皮修护[话题]#   #控油蓬松[话题]#   #油头救星[话题]#   #头皮护理可以发步[话题]#",https://www.xiaohongshu.com/explore/68413e1c0000000022007ea7?xsec_token=ABM16catNEKsZW9cw3Qx9EEGYlk5OgJzkLx5XssP1Dt34=&xsec_source=pc_search,65711c440000000020031a9e,Kitty大王,2025-06-05T14:58:27+00:00,23.0,16.0,2.0,0.0,正向,"清理干性头皮屑, 去除多余油脂和堆积物, 爽感, 蓬松, 高颅顶, 控油, 自信",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,85,68064f93000000001d0178ad,video,捡漏❗花点小💰get高颅顶小心机～,"现在真的是骨折底裤💰！🈚更低！
还是保税仓直发[购物车R]正品保障[棒R]
细软塌姐妹必备❗
#细软塌洗发水推荐[话题]# #洗发水蓬松去油[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #洗发水去屑止痒控油蓬松[话题]# #蓬蓬肽增粗发芯[话题]# #蓬松自然到无懈可击[话题]# #夏季洗发水推荐控油蓬松[话题]#",https://www.xiaohongshu.com/explore/68064f93000000001d0178ad?xsec_token=ABuQxYeULrUdar-hc5emIRVI1RNRz9P5EJn5l9Wk45bjI=&xsec_source=pc_search,62790ce6000000001501745f,bellaaaa,2025-04-24T14:34:18+00:00,2.0,0.0,0.0,1.0,正向,"好用, 黑科技, 封神",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,86,67fbb83e00000000090166e4,normal,空瓶记缕灵洗发水,这款洗发水泡沫丰富，去油效果好，洗后头发蓬松。后面有需要会再回购，推荐！,https://www.xiaohongshu.com/explore/67fbb83e00000000090166e4?xsec_token=ABU27b4Mhyo_U1AZ6nucko00kBe7jMRTJZwbg_68m5Asc=&xsec_source=pc_search,5b74499a39c7540001c3888a,莫愁,2025-04-13T21:12:30+00:00,0.0,0.0,0.0,0.0,正向,"泡沫丰富, 去油效果好, 洗后头发蓬松",2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,87,63158de10000000008022d37,normal,细软塌/油头天菜洗发水推荐！,"#郑云龙Livingproof缕灵科技护发[话题]# #见证每一缕灵动[话题]# @Living proof缕灵#郑云龙[话题]# #好用洗发水[话题]# #护发[话题]#
因为郑云龙代言结缘了Living proof，买的干发喷雾套装里赠了几支洗护小样，出游看剧，赶紧找机会试一试～[派对R]
先说体验感，洗的过程中泡沫丰富绵密，柑果香气怡人，洗完之后头发又轻又蓬松，柔软不干也不易出油~效果可以维持2天左右。晚上洗，第二天起床时最为惊艳，头发的质感、蓬松度、造型，和之前用其他洗发水时完全不一样！
	
查了一下，发现这支缕灵丰盈蓬松洗发水的配方体系在现在同质化严重的洗护市场里也是属于非常特别的。
它以甲牛（甲基牛磺酸钠，氨基酸表活）作为主表活，复配了CAB甜菜碱+APG癸基葡糖苷+乳酰胺MEA，还有甘氨酸钠等氨基酸表活，无硅且无AES硫酸盐表活，更加温和无刺激，对头皮环境友好～
PS：可能有些小伙伴之前用惯了含硅油或者以AES表活为主体的洗发水，刚开始用它会有一些不适应造成的头痒问题，一般使用一到两周就能让头皮适应这类表活体系啦，长期来看这款产品无疑是对头皮微环境、头发微生态更加健康更加友好的。
另外，在洗发水中以氨基酸作为主表活的另一个普遍问题是起泡较难，且湿梳性会比较差，LivingProof很好得解决了这两个问题！在试用的过程中，体验感非常棒，泡沫绵密丰富~配合使用丰盈蓬松系列的护发素（竟然也是无硅油的，主要用的脂肪醇来柔顺发丝），无论是湿梳性还是干梳性都得到了保证。的确不负""科技洗护""之名，用了之后真的有惊艳到，不愧是贵妇高端品牌洗护产品了[赞R]",https://www.xiaohongshu.com/explore/63158de10000000008022d37?xsec_token=ABJAB0aekbnEnXVlam5Y_GCLEb4aYvoDUVShZoTSHMTk8=&xsec_source=pc_search,55fbdc6962a60c6b9851e81a,蜜桃茶（最红版）,2022-09-05T13:50:23+00:00,3.0,0.0,0.0,0.0,正向,"惊艳, 体验感非常棒, 温和无刺激, 对头皮环境友好, 科技洗护, 贵妇高端品牌",2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,88,62dfd3ef000000001e014c33,normal,扁塌大油头原地respect 🫡5秒拥有高颅顶！,"感谢Living proof缕灵.的投喂～
-
油扁塌的痛谁懂😢
一天没洗头发就油的不成样子..
贴着头皮的那种！看着整个人憔悴又邋遢
出门约会逛街真的不忍直视！
新get的干发喷雾真的救我于水火之中
出门之前在距离头发15-20cm对着油腻处一喷
再抓两下 发根就支棱起来了！很自然
而且不会留白干涩 还很柔顺光泽
自拍🤳起来氛围感满满 日常真的离不开了！
#干发喷雾[话题]# #发根蓬松[话题]# #油头救星[话题]# #拯救头发油腻的好东西[话题]##Livingproof[话题]# #缕灵[话题]#",https://www.xiaohongshu.com/explore/62dfd3ef000000001e014c33?xsec_token=ABc4tkf_R0P29kdQnkBojjnxEEZiovGirR2kZVKKOgHAA=&xsec_source=pc_search,5bd8daa40c2a0b000116ad71,一只熊,2022-07-27T09:19:07+00:00,45.0,17.0,18.0,1.0,正向,"救我于水火之中, 控油蓬松, 干爽不留白, 轻盈柔亮",2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,89,684053980000000023012379,normal,有它 头发蓬松3⃣️天算少了！,"蓬松洗发水有很多 香香的蓬松洗发水难找
这都被我找到如此香喷喷的蓬松洗发水 而且与春夏敲适配！！
洗完的头发很柔顺 3⃣️天没洗头还跟刚洗完似的
到春夏我就会换这一款洗发水~
让头发看起来光彩亮丽 颅顶高高高！
#缕灵洗发水[话题]# #蓬松洗发水[话题]##高颅顶[话题]##livingproof[话题]#",https://www.xiaohongshu.com/explore/684053980000000023012379?xsec_token=ABY94xLt-u0LDCfE7riQxQcIzIfj6Y5KkpfA_5D3PJQPw=&xsec_source=pc_search,661f987b000000000303248b,今天也开心嗷,2025-06-04T22:09:29+00:00,30.0,0.0,0.0,0.0,正向,"香喷喷, 柔顺, 光彩亮丽, 高颅顶, 锁水, 强韧, 促渗透, 泡沫绵密",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,90,6841557000000000220254b3,normal,"告别细软塌 告别大油头 重回高颅顶
天气越来越热 ，对于我这种油性发质更是难熬 半天不洗就油呼呼 ，头发贴脸给人感觉脸又大整个人也不精致
偶然的机会在朋友家试用了缕灵洗发水效果很不错，本身我的头皮有些敏感 选不好洗发水容易有头屑 ，缕灵这款很温和洗完吹干整个头发都丰盈蓬松起来了 配合它的护发素 简直又顺又亮。
我寻思睡醒一觉看看第二天效果，竟然没出油，蓬松持久度挺不错，这样我可以两天洗一次头发啦，减少了洗头发时间这样早上可以多睡一会， 这样还减少了脱发，头发洗的太勤会掉的更多，立马下单了一套，从此告别细软","告别细软塌 告别大油头 重回高颅顶
天气越来越热 ，对于我这种油性发质更是难熬 半天不洗就油呼呼 ，头发贴脸给人感觉脸又大整个人也不精致
偶然的机会在朋友家试用了缕灵洗发水效果很不错，本身我的头皮有些敏感 选不好洗发水容易有头屑 ，缕灵这款很温和洗完吹干整个头发都丰盈蓬松起来了 配合它的护发素 简直又顺又亮。
我寻思睡醒一觉看看第二天效果，竟然没出油，蓬松持久度挺不错，这样我可以两天洗一次头发啦，减少了洗头发时间这样早上可以多睡一会， 这样还减少了脱发，头发洗的太勤会掉的更多，立马下单了一套，从此告别细软塌 我的发缝也保住了。
#缕灵[话题]# #livingproof[话题]# #丰盈蓬松洗发水[话题]# #细软塌洗发水[话题]# #控油洗发水[话题]# #高颅顶[话题]#",https://www.xiaohongshu.com/explore/6841557000000000220254b3?xsec_token=ABM16catNEKsZW9cw3Qx9EEN-8Un249bZ4Xyr2mwx84Sg=&xsec_source=pc_search,61fd3e000000000010008b01,- 郝,2025-06-05T16:29:36+00:00,0.0,0.0,0.0,1.0,正向,"效果好, 温和, 丰盈蓬松, 顺亮",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,91,66768cc9000000001d01bda4,normal,living proof 你礼貌吗！！！,"干发喷雾 265块钱 不算便宜
用了不超过三次
喷！
头！
坏！
了！
你敢想！！！
今后避雷这个品牌的产品！！！[生气R][生气R][生气R]
#避雷[话题]# #缕灵干发喷雾[话题]#",https://www.xiaohongshu.com/explore/66768cc9000000001d01bda4?xsec_token=ABuHSB4AtS42vcv9jSi6FzLKq7IGT3pINelAR-3Fw_8sc=&xsec_source=pc_search,5b7587c62ea300000136bfbf,想要断舍离的六一节,2024-06-22T16:35:22+00:00,8.0,1.0,15.0,2.0,负向,"避雷, 生气",2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,92,684044a30000000012001c73,normal,细软塌油头真的会谢🥹,"万年细软塌油头终于体会到了发根支棱起来的感觉！
苯人重度油头➕脱发➕头皮瘙痒，在有一天吃完火锅去闺蜜家用了缕灵这款洗发水后，感觉看到了希望之光，果断给自己购入了一套。
这么多年也用了很多牌子的洗发水，但缕灵应该是目前唯一让我感觉洗完后头皮非常轻松舒服，且肉眼可见发根及发丝被“撑起”的，蓬松效果真的顶，止痒效果我也很满意。
以前都是在第二天开始出油并且塌（真的很烦😡），但是缕灵能让我撑到第三天，要是再喷点头皮控油喷雾，好家伙能直接扛到第四天，简直是不愿洗头懒人（没错就是我🤓）的福音！
#油头救星[话题]# #控油蓬松[话题]# #细软塌的秘诀[话题]# #livingproof[话题]# #缕灵蓬松洗发水[话题]# #洗发水分享[话题]#",https://www.xiaohongshu.com/explore/684044a30000000012001c73?xsec_token=ABY94xLt-u0LDCfE7riQxQcCpNNNA5qySJJMqBzYcspTw=&xsec_source=pc_search,5a4089de4eacab6018bfb9da,三木社长,2025-06-04T21:05:40+00:00,4.0,1.0,0.0,1.0,正向,"轻松舒服, 蓬松效果顶, 止痒效果满意, 控油效果好",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,93,67dacea0000000001203ca59,normal,发现一款可以少洗头的洗发水🤔,"油头困扰，头发总是贴着头皮，显得脸大没气质？😩别急，我来帮你解决！
	
首先，Living proof品牌的全效丰盈蓬松洗发水236ml（25.10到期），是你的救星。这款洗发水富含氨基酸表活，能温和清洁，同时避免硅油的沉积，让你的头发轻盈蓬松。
	
用量只需一点点，就能揉出丰富泡沫，深入清洁头皮，告别油腻。🌊
	
重点来了，它的高浓度卷发慕斯技术，能赋予头发空气感，让发根立起来，自然显脸小。
	
使用后，头发不仅清爽，更充满活力和光泽。💫
	
别担心操作复杂，使用方法超简单：
	
1. 先将头发梳理顺;
2. 取适量洗发水于掌心;
3. 轻轻揉搓起泡;
4. 均匀涂抹于头皮上;
5. 轻柔按摩片刻;
6. 最后用温水冲净。
	
每周使用2-3次，即可享受持久蓬松的秀发。🌼
	
高级香味更是锦上添花，让你的日常更加舒心。
	
所以，油头姐妹们，赶紧尝试一下吧！让Living proof带你告别油腻，拥抱清爽蓬松的每一天。🌻#油头推荐洗发水[话题]##蓬松洗发水[话题]##细软塌洗发水[话题]##控油洗发水[话题]##livingproof[话题]# #缕灵丰盈蓬松洗护[话题]# #高颅顶[话题]# #氨基酸洗发水[话题]# #控油蓬松[话题]# #养发高端局[话题]#",https://www.xiaohongshu.com/explore/67dacea0000000001203ca59?xsec_token=AB20krvcsmxbus9yluSX6VCq-N0abRtuSC8Nw-8ekTn6c=&xsec_source=pc_search,62e8b5ab000000001501ae8e,小甜蜜丸子,2025-03-19T22:03:51+00:00,1.0,1.0,0.0,2.0,正向,"救星, 温和清洁, 避免硅油沉积, 高级香味, 舒心",2025-06-07T20:52:35.022939+00:00
缕灵,Living Proof,94,65e669b0000000000b021453,normal,李佳琦什么时候再上缕灵的干发喷雾啊！,诗裴丝虽然便宜但是就是没有缕灵好用哇[叹气R],https://www.xiaohongshu.com/explore/65e669b0000000000b021453?xsec_token=ABGypR1gsAw-d-Qww_nsfPWIHEVHr0TOi9U1_EcH_Mk3E=&xsec_source=pc_search,5be94220f5218b00018e5eb5,cium,2024-03-05T08:39:12+00:00,5.0,0.0,1.0,0.0,正向,好用,2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,95,683c4504000000002101b72b,normal,空瓶日记【45】-缕灵蓬松洗发水护发素,"油头觉得很好用，但是必须要用大量护发素，不然用完精油后总觉得尾端有点炸（我烫卷了）
控油能力不错，可以延迟半天一天洗头
洗完确实第二天也是微微蓬松状态
但是我要吐槽那个护发素太难挤了！最后只能旋开直接倒！
以后可能只会回购洗发水
#空瓶记[话题]# #非刚需不消费物尽其用[话题]# #洗发露[话题]# #洗发水分享[话题]# #超赞的洗发水[话题]# #看得见的肽蓬松力[话题]# #护发素[话题]# #油头洗发水[话题]#",https://www.xiaohongshu.com/explore/683c4504000000002101b72b?xsec_token=ABp616IPgr58aQWOJI1apmx-BRz94cZHttvONKOFDwCag=&xsec_source=pc_search,58f9a0d56a6a692c1bb3490d,夏天爱眠梦,2025-06-01T20:18:13+00:00,2.0,0.0,0.0,0.0,正向,"好用, 控油能力不错, 蓬松状态, 难挤",2025-06-07T20:18:36.762238+00:00
缕灵,Living Proof,96,674db447000000000201a137,normal,坚持不下去了……100份！再见！,"姐妹们今天的主题是“年底清库存”
很疯狂的那种！
	
缕灵家丰盈蓬松洗护
今儿白菜价体验一把
（⚠️注意效期哦）
	
“细软塌姐妹”今天你要犹豫一下
那都是对发量的不尊重
不用刻意用蓬松夹
也不用蓬松喷雾鬅松粉
也不用为弄高颅顶花时间
你就用一次
就能让发根充满蓬张力
	
人生建议！
细软塌姐妹真的得用起来！洗发水➕护发素，这俩就是高楼平地起！#保湿滋润护肤单品[话题]##洗发水[话题]# #鬅松洗发水[话题]# #好用[话题]# #缕灵[话题]# #蓬松[话题]#",https://www.xiaohongshu.com/explore/674db447000000000201a137?xsec_token=AB2ETlZ7kYV5J0qIslQofOyVXTKD7oBZqUDyCtFUqwetU=&xsec_source=pc_search,65703a8b0000000019013118,Tian tian,2024-12-02T21:21:12+00:00,2.0,1.0,0.0,0.0,正向,"丰盈蓬松, 保湿滋润",2025-06-07T20:52:35.022939+00:00
缕灵,Living Proof,97,68346a1d000000000f038151,video,谁还没被这个控油蓬松洗发水安利过？,"缕灵洗发水骨折清！！！
#油头洗发水[话题]# #洗发水控油蓬松[话题]# #看得见的肽蓬松力[话题]# #洗发水红榜[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵洗发水[话题]# #Livingproof缕灵[话题]#",https://www.xiaohongshu.com/explore/68346a1d000000000f038151?xsec_token=ABlKgXaVkgSJxmw02k9CPlU3KTcYsfeZgINuaCvIqyPxY=&xsec_source=pc_search,62e8b5ab000000001501ae8e,小甜蜜丸子,2025-05-26T21:18:22+00:00,1.0,0.0,1.0,0.0,正向,"控油蓬松, 看得见的肽蓬松力",2025-06-07T20:52:35.022939+00:00
缕灵,Living Proof,98,67e3b9cb000000000903ac0c,normal,近一年用过最👍的蓬松洗发水🌟,"探索完美发质的秘密，缕灵完美头发日洗发水等你来发现！👩‍🦰
	
一款高级小众的洗发水，专为干枯毛燥、受损脆弱的发质设计
🌿控油、柔顺、蓬松、深度滋养、修复发丝，一个都不少！🌿
	
深入了解它的神奇功效：
1. 深度滋养发丝，让每一根发丝都喝饱水，告别干涩。💧
2. 修复受损发丝，填补毛鳞片空洞，让头发重现光泽。✨
	
用过的小伙伴都说好，你还在等什么？
包邮包税，保税仓发，快来体验顺滑到底的洗头新感受吧！🥰
	
#洗发水[话题]##女士洗发水[话题]##干枯毛燥[话题]##受损发质[话题]##控油[话题]##柔顺[话题]##蓬松[话题]##深度滋养[话题]##修复发丝[话题]#",https://www.xiaohongshu.com/explore/67e3b9cb000000000903ac0c?xsec_token=ABUVZBrOOpHpc1RjARbjDOnMjQ5kfJQFBVlI3H71Ozjk4=&xsec_source=pc_search,62e8b5ab000000001501ae8e,小甜蜜丸子,2025-03-26T16:24:44+00:00,0.0,0.0,0.0,0.0,正向,"控油, 柔顺, 蓬松, 深度滋养, 修复发丝",2025-06-07T20:52:35.022939+00:00
缕灵,Living Proof,99,630acc83000000001902baac,normal,周边故事Vol.2-郑云龙光影胶片,"缕灵宠粉福利
周边故事Vol.2-郑云龙光影胶片
第二次深陷源于大龙的回眸，深情诠释多面角色。胶片是光影，是一段角色的记录，缕灵希望用这种方式记录下与品牌大使郑云龙的故事，也期待邀请小星星们共同见“郑”秀发灵动之美。收到胶片的小星星们，快来分享你们的独特玩法吧~#Livingproof[话题]# #郑云龙[话题]# #郑云龙Livingproof缕灵科技护发[话题]# #见证每一缕灵动[话题]#",https://www.xiaohongshu.com/explore/630acc83000000001902baac?xsec_token=AB53T2FVhwccHRhQUumMgg80FocFbLIVE85_eeezmRmSI=&xsec_source=pc_search,5b9733584b7e830001bae035,Living proof缕灵,2022-08-28T10:01:40+00:00,96.0,7.0,12.0,1.0,正向,"灵动之美, 秀发灵动",2025-05-30T00:22:23.59066+00:00
缕灵,Living Proof,100,68406f6c000000001101f05a,normal,这洗发水你就用吧 一用一个不吱声🤭,"不是我说  咱细软塌🉑太难啦！
一到夏天 头发就又油又塌
看着别人的高颅顶再看看自己 哎……
闺蜜看不下去 给我安排了这个缕·灵蓬松小圆瓶
坚持用下来 我也get蓬松高颅顶啦
它们家👋创蓬蓬肽 充盈发芯
48h持久蓬松不是梦‼️
泡沫也很绵密 冲洗完也不干涩 伴随着高级的香调 治愈身心
洗完发根尊滴立起来啦
空气感🈵分
还能舒缓头皮敏·感 🈚️乱七八糟的添加 用着更安心
姐妹们尊滴可44看
毕竟蓬松清爽的头发尊滴会让我们的颜值更上一层楼！
#缕灵[话题]##缕灵洗发水[话题]##livingproof[话题]##洗发水控油蓬松[话题]# #洗护好物[话题]#",https://www.xiaohongshu.com/explore/68406f6c000000001101f05a?xsec_token=ABY94xLt-u0LDCfE7riQxQcAKfwUHoUSnN2AwWgJ5oh_8=&xsec_source=pc_search,664db6cf0000000003033dd8,开心漂亮发大财～,2025-06-05T00:08:13+00:00,31.0,5.0,0.0,1.0,正向,"充盈发芯, 48h持久蓬松, 空气感, 舒缓头皮敏·感",2025-06-07T20:18:36.762238+00:00
